scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Ulidiinae,higher_taxon,subfamily,suffix,2,9,9,Physiphora alceae,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Ulidiidae|Ulidiinae|Ulidiini|Physiphora|Physiphora alceae
Ulmus,higher_taxon,genus,path_depth,3,9,9,Ulmus minor,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Ulmaceae|Ulmus|Ulmus minor
Uloborus,higher_taxon,genus,path_depth,1,9,9,Uloborus plumipes,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Uloboridae|Uloborus|Uloborus plumipes
Unioninae,higher_taxon,subfamily,suffix,1,9,9,Utterbackiana implicata,Eukaryota|Animalia|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Palaeoheterodonta|Unioninae|Anodontini|Utterbackiana|Utterbackiana implicata
Uraniidae,higher_taxon,family,suffix,13,9,9,Auzea rufifrontata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Uraniidae|Auzeinae|Auzea|Auzea rufifrontata
Uraria,higher_taxon,genus,path_depth,3,9,9,Uraria crinita,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Uraria|Uraria crinita
Urochloa,higher_taxon,genus,path_depth,1,9,9,Urochloa ramosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Urochloa|Urochloa ramosa
Urticoideae,higher_taxon,subfamily,suffix,33,9,9,Girardinia diversifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Urticeae|Urerinae|Girardinia|Girardinia diversifolia
Utricularioideae,higher_taxon,subfamily,suffix,6,9,9,Utricularia striatula,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lentibulariaceae|Utricularioideae|Utricularia|Utricularia striatula
Vaccinioideae,higher_taxon,subfamily,suffix,14,9,9,Pieris formosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Vaccinioideae|Lyonieae|Pieris|Pieris formosa
Vachellia,higher_taxon,genus,path_depth,2,9,9,Vachellia farnesiana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Vachellia|Vachellia farnesiana
Valerianoideae,higher_taxon,subfamily,suffix,7,9,9,Nardostachys jatamansi,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Valerianoideae|Nardostachys|Nardostachys jatamansi
Vallisneria,higher_taxon,genus,path_depth,1,9,9,Vallisneria spiralis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Vallisneria|Vallisneria spiralis
Vanda,higher_taxon,genus,path_depth,4,9,9,Vanda cristata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Vanda|Vanda cristata
Varronia,higher_taxon,genus,path_depth,1,9,9,Varronia cylindristachya,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Cordiaceae|Varronia|Varronia cylindristachya
Verbeneae,higher_taxon,tribe,suffix,3,9,9,Verbena bonariensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbeneae|Verbena|Verbena bonariensis
Vernonioideae,higher_taxon,subfamily,suffix,6,9,9,Cyanthillium cinereum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Vernonieae|Erlangeinae|Cyanthillium|Cyanthillium cinereum
Verseghya thysanophora,higher_taxon,genus,path_depth,1,9,9,Lecanora thysanophora,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Pertusariales|Pertusariaceae|Verseghya|Verseghya thysanophora
Vicia,higher_taxon,genus,path_depth,7,9,9,Vicia sativa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Vicia|Vicia sativa
Vigna,higher_taxon,genus,path_depth,1,9,9,Vigna unguiculata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Vigna|Vigna unguiculata
Violoideae,higher_taxon,subfamily,suffix,13,9,9,Viola biflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Violaceae|Violoideae|Viola|Viola biflora
Viscum,higher_taxon,genus,path_depth,1,9,9,Viscum articulatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Santalales|Viscaceae|Viscum|Viscum articulatum
Viticoideae,higher_taxon,subfamily,suffix,2,9,9,Vitex negundo,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Viticoideae|Vitex|Vitex negundo
Vitoideae,higher_taxon,subfamily,suffix,11,9,9,Cissus discolor,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Cisseae|Cissus|Cissus discolor
Vitreoporus dichrous,higher_taxon,genus,path_depth,1,9,9,Gloeoporus dichrous,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Irpicaceae|Vitreoporus|Vitreoporus dichrous
Vittarioideae,higher_taxon,subfamily,suffix,3,9,9,Haplopteris flexuosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Vittarioideae|Haplopteris|Haplopteris flexuosa
Viviparidae,higher_taxon,family,suffix,1,9,9,Filopaludina bengalensis,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Architaenioglossa|Viviparoidea|Viviparidae|Bellamyinae|Filopaludina|Filopaludina bengalensis
Wadicosa,higher_taxon,genus,path_depth,1,9,9,Wadicosa fidelis,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Lycosidae|Wadicosa|Wadicosa fidelis
Washingtonia,higher_taxon,genus,path_depth,1,9,9,Washingtonia robusta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Washingtonia|Washingtonia filifera|Washingtonia filifera robusta
Wightia,higher_taxon,genus,path_depth,1,9,9,Wightia speciosissima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Wightiaceae|Wightia|Wightia speciosissima
Wisteria,higher_taxon,genus,path_depth,2,9,9,Wisteria sinensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Wisteria|Wisteria sinensis
Woodsia,higher_taxon,genus,path_depth,2,9,9,Woodsia lanosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Woodsiaceae|Woodsia|Woodsia lanosa
Woodwardioideae,higher_taxon,subfamily,suffix,1,9,9,Woodwardia unigemmata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Blechnaceae|Woodwardioideae|Woodwardia|Woodwardia unigemmata
Xanthoria elegans,higher_taxon,genus,path_depth,1,9,9,Rusavskia elegans,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Xanthoria|Xanthoria elegans
Xanthoria ulophyllodes,higher_taxon,genus,path_depth,1,9,9,Xanthomendoza ulophyllodes,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Xanthoria|Xanthoria ulophyllodes
Xanthosoma,higher_taxon,genus,path_depth,2,9,9,Xanthosoma sagittifolium,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Xanthosoma|Xanthosoma sagittifolium
Xeromphalina tenuipes,higher_taxon,genus,path_depth,1,9,9,Heimiomyces tenuipes,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Mycenaceae|Xeromphalina|Xeromphalina tenuipes
Xylaria cubensis,higher_taxon,genus,path_depth,1,9,9,Xylaria flabelliformis,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Xylariales|Xylariaceae|Xylaria|Xylaria cubensis
Xylodon radula,higher_taxon,genus,path_depth,1,9,9,Basidioradulum radula,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Schizoporaceae|Xylodon|Xylodon radula
Xyloryctidae,higher_taxon,family,suffix,1,9,9,Cryptophasa epadelpha,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Gelechioidea|Xyloryctidae|Cryptophasa|Cryptophasa epadelpha
Yamazakia,higher_taxon,genus,path_depth,1,9,9,Yamazakia pusilla,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Linderniaceae|Yamazakia|Yamazakia pusilla
Yucca,higher_taxon,genus,path_depth,3,9,9,Yucca filamentosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Yucca|Yucca filamentosa
Yushania,higher_taxon,genus,path_depth,1,9,9,Yushania maling,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Yushania|Yushania maling
Zamioculcas,higher_taxon,genus,path_depth,1,9,9,Zamioculcas zamiifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Zamioculcas|Zamioculcas zamiifolia
Zantedeschia,higher_taxon,genus,path_depth,2,9,9,Zantedeschia aethiopica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Zantedeschia|Zantedeschia aethiopica
Zanthoxyloideae,higher_taxon,subfamily,suffix,12,9,9,Zanthoxylum armatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Zanthoxyleae|Zanthoxylinae|Zanthoxylum|Zanthoxylum armatum
Zea,higher_taxon,genus,path_depth,1,9,9,Zea mays,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Zea|Zea mays
Zephyranthes,higher_taxon,genus,path_depth,7,9,9,Zephyranthes carinata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes carinata
Zeuxine,higher_taxon,genus,path_depth,2,9,9,Zeuxine strateumatica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Zeuxine|Zeuxine strateumatica
Zingiber,higher_taxon,genus,path_depth,4,9,9,Zingiber chrysanthum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Zingiber|Zingiber chrysanthum
Zosis,higher_taxon,genus,path_depth,1,9,9,Zosis geniculata,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Uloboridae|Zosis|Zosis geniculata
Zygaenidae,higher_taxon,family,suffix,18,9,9,Campylotes histrionicus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Zygaenoidea|Zygaenidae|Chalcosiinae|Campylotes|Campylotes histrionicus
Zygnemataceae,higher_taxon,family,suffix,1,9,9,Teilingia granulata,Plantae|Viridiplantae|Streptophyta|Charophyta|Charophyta|Conjugatophyceae|Zygnematales|Zygnemataceae|Teilingia|Teilingia granulata
Abacopteris,higher_taxon,genus,path_depth,1,10,10,Abacopteris nudata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Thelypteridoideae|Abacopteris|Abacopteris nudata
Abies,higher_taxon,genus,path_depth,2,10,10,Abies spectabilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Abies|Abies spectabilis
Acalypheae,higher_taxon,tribe,suffix,11,10,10,Ricinus communis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Acalyphoideae|Acalypheae|Ricininae|Ricinus|Ricinus communis
Acanthocalyx,higher_taxon,genus,path_depth,1,10,10,Morina nepalensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Morinoideae|Acanthocalyx|Acanthocalyx nepalensis|Acanthocalyx nepalensis nepalensis
Accipitriformes,higher_taxon,order,suffix,43,10,10,Milvus migrans,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Accipitriformes|Accipitridae|Milvus|Milvus migrans
Acentropinae,higher_taxon,subfamily,suffix,9,10,10,Parapoynx fluctuosalis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Pyraloidea|Crambidae|Acentropinae|Parapoynx|Parapoynx fluctuosalis
Acereae,higher_taxon,tribe,suffix,11,10,10,Acer campbellii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Hippocastanoideae|Acereae|Acer|Acer campbellii
Achatinoidea,higher_taxon,genus,path_depth,2,10,10,Lissachatina fulica,Eukaryota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Eupulmonata|Achatinoidea|Achatinidae|Achatininae|Achatinini|Lissachatina|Lissachatina fulica
Achyrantheae,higher_taxon,tribe,suffix,5,10,10,Cyathula tomentosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Achyrantheae|Cyathula|Cyathula tomentosa
Aconiteae,higher_taxon,tribe,suffix,20,10,10,Aconitum ferox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum ferox
Acontiinae,higher_taxon,subfamily,suffix,6,10,10,Ataboruza divisa,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Acontiinae|Ataboruza|Ataboruza divisa
Acridoidea,higher_taxon,genus,path_depth,88,10,10,Xenocatantops humilis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Caelifera|Acrididea|Acridoidea|Acrididae|Catantopinae|Catantopini|Xenocatantops|Xenocatantops humilis
Acriinae,higher_taxon,subfamily,suffix,1,10,10,Acria ceramitis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Gelechioidea|Peleopodidae|Acriinae|Acria|Acria ceramitis
Acrolepiopsis,higher_taxon,genus,path_depth,1,10,10,Acrolepiopsis assectella,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Yponomeutoidea|Glyphipterigidae|Acrolepiopsis|Acrolepiopsis assectella
Acronictinae,higher_taxon,subfamily,suffix,5,10,10,Acronicta rumicis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Acronictinae|Acronicta|Acronicta|Acronicta rumicis
Actinastrum,higher_taxon,genus,path_depth,1,10,10,Actinastrum hantzschii,Plantae|Viridiplantae|Chlorophyta|Chlorophyta|Chlorophytina|Chlorophyceae|Sphaeropleales|Scenedesmaceae|Actinastrum|Actinastrum hantzschii
Actinidia,higher_taxon,genus,path_depth,2,10,10,Actinidia chinensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Actinidiaceae|Actinidioideae|Actinidia|Actinidia chinensis
Acytolepis,higher_taxon,genus,path_depth,1,10,10,Acytolepis puspa,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Acytolepis|Acytolepis puspa
Adansonieae,higher_taxon,tribe,suffix,1,10,10,Adansonia digitata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Bombacoideae|Adansonieae|Adansonia|Adansonia digitata
Adiantum,higher_taxon,genus,path_depth,8,10,10,Adiantum capillus-veneris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Adiantoideae|Adiantum|Adiantum capillus-veneris
Adoxomyia,higher_taxon,genus,path_depth,1,10,10,Adoxomyia heminopla,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Stratiomyidae|Clitellariinae|Adoxomyia|Adoxomyia heminopla
Aedini,higher_taxon,tribe,suffix,9,10,10,Armigeres subalbatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Culicidae|Culicinae|Aedini|Armigeres|Armigeres|Armigeres subalbatus
Aeginetiinae,higher_taxon,subfamily,suffix,1,10,10,Aeginetia indica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Buchnereae|Aeginetiinae|Aeginetia|Aeginetia indica
Aegle,higher_taxon,genus,path_depth,1,10,10,Aegle marmelos,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Aegle|Aegle marmelos
Aeonieae,higher_taxon,tribe,suffix,2,10,10,Aeonium arboreum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Aeonieae|Aeonium|Aeonium arboreum
Aerveae,higher_taxon,tribe,suffix,1,10,10,Ouret lanata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Aerveae|Ouret|Ouret lanata
Aeshnidae,higher_taxon,family,suffix,10,10,10,Anax nigrofasciatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Odonata|Anisoptera|Aeshnoidea|Aeshnidae|Anax|Anax nigrofasciatus
Aganainae,higher_taxon,subfamily,suffix,5,10,10,Asota caricae,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Erebidae|Aganainae|Asota|Asota caricae
Agaristinae,higher_taxon,subfamily,suffix,10,10,10,Episteme adulatrix,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Agaristinae|Episteme|Episteme adulatrix
Agave demeesteriana,higher_taxon,genus,path_depth,1,10,10,Agave desmetiana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Agave|Agave demeesteriana
Agrimonieae,higher_taxon,tribe,suffix,4,10,10,Agrimonia pilosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Agrimonieae|Agrimoniinae|Agrimonia|Agrimonia pilosa
Ailanthus,higher_taxon,genus,path_depth,2,10,10,Ailanthus altissima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Simaroubaceae|Ailantheae|Ailanthus|Ailanthus altissima
Ainsliaea,higher_taxon,genus,path_depth,3,10,10,Ainsliaea latifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Pertyoideae|Ainsliaea|Ainsliaea latifolia
Ajugeae,higher_taxon,tribe,suffix,8,10,10,Pseudocaryopteris bicolor,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Ajugeae|Caryopteridinae|Pseudocaryopteris|Pseudocaryopteris bicolor
Alangium,higher_taxon,genus,path_depth,1,10,10,Alangium chinense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Alangioideae|Alangium|Alangium chinense
Aletris glabra,higher_taxon,genus,path_depth,1,10,10,Aletris formosana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Dioscoreales|Nartheciaceae|Aletris|Aletris glabra
Aleuritopteris,higher_taxon,genus,path_depth,5,10,10,Aleuritopteris anceps,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Cheilanthoideae|Aleuritopteris|Aleuritopteris anceps
Aleyrodoidea,higher_taxon,genus,path_depth,1,10,10,Trialeurodes vaporariorum,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Sternorrhyncha|Aleyrodomorpha|Aleyrodoidea|Aleyrodidae|Trialeurodes|Trialeurodes vaporariorum
Alnus,higher_taxon,genus,path_depth,1,10,10,Alnus nepalensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Alnus|Alnus nepalensis
Alompra,higher_taxon,genus,path_depth,1,10,10,Alompra roepkei,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Lasiocampoidea|Lasiocampidae|Alompra|Alompra roepkei
Aloysia,higher_taxon,genus,path_depth,1,10,10,Aloysia citrodora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantaneae|Aloysia|Aloysia citrodora
Alstonieae,higher_taxon,tribe,suffix,1,10,10,Alstonia scholaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Alstonieae|Alstonia|Alstonia scholaris
Altha,higher_taxon,genus,path_depth,1,10,11,Altha nivea,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Zygaenoidea|Limacodidae|Altha|Altha|Altha nivea
Amarantheae,higher_taxon,tribe,suffix,11,10,10,Celosia argentea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Celosia|Celosia argentea
Amauropelta,higher_taxon,genus,path_depth,1,10,10,Amauropelta glanduligera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Thelypteridoideae|Amauropelta|Amauropelta glanduligera
Amblopala,higher_taxon,genus,path_depth,1,10,10,Amblopala avidiena,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Amblopala|Amblopala avidiena
Amblypsilopus,higher_taxon,genus,path_depth,1,10,10,Amblypsilopus scintillans,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Dolichopodidae|Sciapodinae|Amblypsilopus|Amblypsilopus scintillans
Amblystegiaceae,higher_taxon,family,suffix,5,10,10,Amblystegium serpens,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Bryidae|Hypnanae|Hypnales|Amblystegiaceae|Amblystegium|Amblystegium serpens
Ampelopteris,higher_taxon,genus,path_depth,1,10,10,Ampelopteris prolifera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Thelypteridoideae|Ampelopteris|Ampelopteris prolifera
Amphipepleinae,higher_taxon,subfamily,suffix,1,10,10,Racesina luteola,Eukaryota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Hygrophila|Amphipepleinae|Radicini|Racesina|Racesina luteola
Amphipyrinae,higher_taxon,subfamily,suffix,9,10,10,Nacna pulchripicta,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Amphipyrinae|Psaphidini|Nacna|Nacna pulchripicta
Ampullariinae,higher_taxon,subfamily,suffix,1,10,10,Pila globosa,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Architaenioglossa|Ampullarioidea|Ampullariidae|Ampullariinae|Pila|Pila globosa
Amygdaleae,higher_taxon,tribe,suffix,16,10,10,Prunus persica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Amygdaleae|Prunus|Prunus persica
Anaplectoides,higher_taxon,genus,path_depth,1,10,10,Anaplectoides tamsi,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Anaplectoides|Anaplectoides tamsi
Anastaticeae,higher_taxon,tribe,suffix,1,10,10,Lobularia maritima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Anastaticeae|Lobularia|Lobularia maritima
Ancema,higher_taxon,genus,path_depth,1,10,10,Ancema ctesia,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Papilionoidea|Lycaenidae|Ancema|Ancema ctesia
Anchonieae,higher_taxon,tribe,suffix,1,10,10,Matthiola incana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Anchonieae|Matthiola|Matthiola incana
Andrographideae,higher_taxon,tribe,suffix,2,10,10,Phlogacanthus thyrsiformis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Andrographideae|Phlogacanthus|Phlogacanthus thyrsiformis
Androsace,higher_taxon,genus,path_depth,13,10,10,Androsace sarmentosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Androsace|Androsace sarmentosa
Anemoneae,higher_taxon,tribe,suffix,26,10,10,Eriocapitella rivularis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Anemoneae|Eriocapitella|Eriocapitella rivularis
Anisadenia,higher_taxon,genus,path_depth,1,10,10,Anisadenia saxatilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Linaceae|Lineae|Anisadenia|Anisadenia saxatilis
Anisocampium niponicum,higher_taxon,genus,path_depth,1,10,10,Athyrium niponicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Athyriaceae|Anisocampium|Anisocampium niponicum
