scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Drabescina,higher_taxon,genus,path_depth,1,15,15,Dryadomorpha pallida,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Scaphoideini|Drabescina|Dryadomorpha|Dryadomorpha pallida,BestMatch,9.41215,Exact,0,Drabescina,"Drabescina Ishihara, 1953",Drabescina,8KP67,"Drabescina Ishihara, 1953",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Scaphoideini|Drabescina,
Dundubiina,higher_taxon,genus,path_depth,5,15,15,Macrosemia saturata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Dundubiini|Dundubiina|Macrosemia|Macrosemia saturata,BestMatch,9.41215,Exact,0,Dundubiina,"Dundubiina Distant, 1905",Dundubiina,8JKJN,"Dundubiina Distant, 1905",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Dundubiini|Dundubiina,
Ecnolagria,higher_taxon,genus,path_depth,3,15,15,Ecnolagria aeneoviolacea,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Lagriinae|Lagriini|Lagriina|Ecnolagria|Ecnolagria aeneoviolacea,BestMatch,9.41145,Exact,0,Ecnolagria,Ecnolagria,Ecnolagria,485512,Ecnolagria,false,180,iNaturalist,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Lagriinae|Lagriini|Lagriina|Ecnolagria,
Ecphantus,higher_taxon,genus,path_depth,1,15,15,Ecphantus quadrilobus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Caelifera|Acrididea|Acridoidea|Acrididae|Catantopinae|Catantopini|Ecphantina|Ecphantus|Ecphantus quadrilobus,BestMatch,9.41215,Exact,0,Ecphantus,"Ecphantus Stål, 1878",Ecphantus,8NR63,"Ecphantus Stål, 1878",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Caelifera|Acrididea|Acridoidea|Acrididae|Catantopinae|Catantopini|Ecphantina|Ecphantus,
Ectobiinae,higher_taxon,subfamily,suffix,3,15,15,Capraiellus panzeri,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Blattodea|Blaberoidea|Ectobiidae|Ectobiinae|Capraiellus|Capraiellus panzeri,BestMatch,9.41215,Exact,0,Ectobiinae,"Ectobiinae Brunner von Wattenwyl, 1865",Ectobiinae,8MPMJ,"Ectobiinae Brunner von Wattenwyl, 1865",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Blattodea|Blaberoidea|Ectobiidae|Ectobiinae,
Elaphe,higher_taxon,genus,path_depth,2,15,15,Elaphe hodgsoni,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Colubrinae|Elaphe|Elaphe hodgsonii,BestMatch,9.41215,Exact,0,Elaphe,Elaphe,Elaphe,6332J,Elaphe,false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Colubrinae|Elaphe,
Endria,higher_taxon,genus,path_depth,1,15,15,Endria inimicus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Deltocephalini|Endria|Endria inimicus,BestMatch,9.41215,Exact,0,Endria,"Endria Oman, 1949",Endria,8R4ZJ,"Endria Oman, 1949",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Deltocephalini|Endria,
Eomantis,higher_taxon,genus,path_depth,1,15,15,Eomantis guttatipennis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Nanomantidae|Tropidomantinae|Tropidomantini|Eomantis|Eomantis guttatipennis,BestMatch,9.41215,Exact,0,Eomantis,"Eomantis Giglio-Tos, 1915",Eomantis,8P3KZ,"Eomantis Giglio-Tos, 1915",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Nanomantidae|Tropidomantinae|Tropidomantini|Eomantis,
Eophileurus,higher_taxon,genus,path_depth,1,15,15,Eophileurus confinis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Phileurini|Phileurina|Eophileurus|Eophileurus confinis,BestMatch,9.41215,Exact,0,Eophileurus,"Eophileurus Arrow, 1908",Eophileurus,4CHR,"Eophileurus Arrow, 1908",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Phileurini|Phileurina|Eophileurus,
Eopycna,higher_taxon,genus,path_depth,1,15,15,Eopycna repanda,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Platypleurini|Eopycna|Eopycna repanda,BestMatch,9.41215,Exact,0,Eopycna,"Eopycna Sanborn, 2020",Eopycna,8JL4J,"Eopycna Sanborn, 2020",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Platypleurini|Eopycna,
Esamus,higher_taxon,genus,path_depth,1,15,15,Esamus circumdatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Entiminae|Tanymecini|Tanymecina|Esamus|Esamus circumdatus,BestMatch,9.41215,Exact,0,Esamus,"Esamus Chevrolat, 1880",Esamus,8HJDV,"Esamus Chevrolat, 1880",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Entiminae|Tanymecini|Tanymecina|Esamus,
Eupatorus,higher_taxon,genus,path_depth,2,15,15,Eupatorus hardwickei,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Scarabaeiformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Dynastini|Chalcosomina|Eupatorus|Eupatorus hardwickei,BestMatch,9.41215,Exact,0,Eupatorus,"Eupatorus Burmeister, 1847",Eupatorus,4G7S,"Eupatorus Burmeister, 1847",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Dynastini|Chalcosomina|Eupatorus,
Eurybatus formosus,higher_taxon,genus,path_depth,1,15,15,Rosalia formosa,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Cerambycinae|Compsocerini|Eurybatus|Eurybatus formosus,BestMatch,9.41215,Exact,0,Eurybatus formosus,"Eurybatus formosus (Saunders, 1839)",Eurybatus formosus,BM4M9,"Eurybatus formosus (Saunders, 1839)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Cerambycinae|Compsocerini|Eurybatus|Eurybatus formosus,
Eurybatus lateritius,higher_taxon,genus,path_depth,1,15,15,Rosalia lateritia,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Cerambycinae|Compsocerini|Eurybatus|Eurybatus lateritius,BestMatch,9.41215,Exact,0,Eurybatus lateritius,"Eurybatus lateritius (Hope, 1831)",Eurybatus lateritius,BK2JF,"Eurybatus lateritius (Hope, 1831)",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Cerambycinae|Compsocerini|Eurybatus|Eurybatus lateritius,
Euselates,higher_taxon,genus,path_depth,1,15,16,Euselates quadrilineata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Taenioderini|Taenioderina|Euselates|Euselates|Euselates quadrilineata,BestMatch,9.41215,Exact,0,Euselates,"Euselates Thomson, 1880",Euselates,4H58,"Euselates Thomson, 1880",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Taenioderini|Taenioderina|Euselates,
Euterpnosiina,higher_taxon,genus,path_depth,3,15,15,Euterpnosia crowfooti,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Leptopsaltriini|Euterpnosiina|Euterpnosia|Euterpnosia crowfooti,BestMatch,9.41215,Exact,0,Euterpnosiina,"Euterpnosiina Lee, 2013",Euterpnosiina,8JKJT,"Euterpnosiina Lee, 2013",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Leptopsaltriini|Euterpnosiina,
Evacanthus,higher_taxon,genus,path_depth,1,15,15,Evacanthus convolutus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Evacanthinae|Evacanthini|Evacanthus|Evacanthus convolutus,BestMatch,9.41215,Exact,0,Evacanthus,"Evacanthus (Evacanthus) Le Peletier & Audinet-Serville, 1828",Evacanthus subgen. Evacanthus,8JMNV,"Evacanthus (Evacanthus) Le Peletier & Audinet-Serville, 1828",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Evacanthinae|Evacanthini|Evacanthus|Evacanthus,
Exitianus,higher_taxon,genus,path_depth,2,15,15,Exitianus exitiosus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Chiasmini|Exitianus|Exitianus exitiosus,BestMatch,9.41215,Exact,0,Exitianus,"Exitianus Ball, 1929",Exitianus,8HGG2,"Exitianus Ball, 1929",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Cicadellidae|Deltocephalinae|Chiasmini|Exitianus,
Exomala,higher_taxon,genus,path_depth,1,15,16,Exomala orientalis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Rutelinae|Anomalini|Anomalina|Exomala|Exomala|Exomala orientalis,BestMatch,9.41215,Exact,0,Exomala,"Exomala Reitter, 1903",Exomala,4HXQ,"Exomala Reitter, 1903",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Rutelinae|Anomalini|Anomalina|Exomala,
Felinae,higher_taxon,subfamily,suffix,5,15,15,Felis catus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Felis|Felis catus,BestMatch,9.41215,Exact,0,Felinae,"Felinae Fischer de Waldheim, 1817",Felinae,JKL,"Felinae Fischer de Waldheim, 1817",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae,
Formotosenina,higher_taxon,genus,path_depth,1,15,15,Graptopsaltria nigrofuscata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Polyneurini|Formotosenina|Graptopsaltria|Graptopsaltria nigrofuscata,BestMatch,9.41215,Exact,0,Formotosenina,"Formotosenina Boulard, 2008",Formotosenina,8JKJV,"Formotosenina Boulard, 2008",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Polyneurini|Formotosenina,
Fowlea,higher_taxon,genus,path_depth,1,15,15,Fowlea piscator,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Natricinae|Fowlea|Fowlea piscator,BestMatch,9.41215,Exact,0,Fowlea,Fowlea,Fowlea,8FYRX,Fowlea,false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Natricinae|Fowlea,
Gaeanina,higher_taxon,genus,path_depth,2,15,15,Sulphogaeana sulphurea,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Gaeanini|Gaeanina|Sulphogaeana|Sulphogaeana sulphurea,BestMatch,9.41215,Exact,0,Gaeanina,"Gaeanina Distant, 1905",Gaeanina,8JKJY,"Gaeanina Distant, 1905",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Cicadoidea|Cicadidae|Cicadinae|Gaeanini|Gaeanina,
Gambrinus,higher_taxon,genus,path_depth,1,15,15,Gambrinus griseus,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Dendrometrinae|Dendrometrini|Dendrometrina|Gambrinus|Gambrinus griseus,BestMatch,9.41145,Exact,0,Gambrinus,Gambrinus,Gambrinus,x3B52,Gambrinus,false,163,IUCN,Animalia|Arthropoda|Insecta|Coleoptera|Elateridae|Gambrinus,
Gametis,higher_taxon,genus,path_depth,2,15,15,Gametis versicolor,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Cetoniini|Cetoniina|Gametis|Gametis versicolor,BestMatch,9.41215,Exact,0,Gametis,"Gametis Burmeister, 1842",Gametis,4M2L,"Gametis Burmeister, 1842",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Cetoniini|Cetoniina|Gametis,
Gargara,higher_taxon,genus,path_depth,1,15,16,Gargara genistae,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Membracidae|Centrotinae|Gargarini|Gargara|Gargara|Gargara genistae,BestMatch,9.41215,Exact,0,Gargara,"Gargara Amyot & Audinet-Serville, 1843",Gargara,CLT3W,"Gargara Amyot & Audinet-Serville, 1843",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Cicadomorpha|Clypeata|Membracoidea|Membracidae|Centrotinae|Gargarini|Gargara,
Gloydius,higher_taxon,genus,path_depth,1,15,15,Gloydius himalayanus,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Viperidae|Crotalinae|Gloydius|Gloydius himalayanus,BestMatch,9.41215,Exact,0,Gloydius,Gloydius,Gloydius,62SHZ,Gloydius,false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Viperidae|Crotalinae|Gloydius,
Glycyphana,higher_taxon,genus,path_depth,1,15,16,Glycyphana horsfieldi,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Cetoniini|Cetoniina|Glycyphana|Glycyphana|Glycyphana horsfieldi,BestMatch,9.41215,Exact,0,Glycyphana,"Glycyphana Burmeister, 1842",Glycyphana,4PC6,"Glycyphana Burmeister, 1842",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Cetoniini|Cetoniina|Glycyphana,
Golofa,higher_taxon,genus,path_depth,1,15,16,Golofa unicolor,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Dynastini|Dynastina|Golofa|Golofa|Golofa unicolor,BestMatch,9.41215,Exact,0,Golofa,"Golofa Hope, 1837",Golofa,62SLG,"Golofa Hope, 1837",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Dynastini|Dynastina|Golofa,
Gonioctena,higher_taxon,genus,path_depth,2,15,15,Gonioctena fornicata,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Chrysomelinae|Gonioctenini|Gonioctenina|Gonioctena|Spartomena|Gonioctena fornicata,BestMatch,9.41215,Exact,0,Gonioctena,"Gonioctena Chevrolat in Dejean, 1836",Gonioctena,4Q4N,"Gonioctena Chevrolat in Dejean, 1836",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Chrysomelinae|Chrysomelini|Gonioctena,
Gonocephalum,higher_taxon,genus,path_depth,3,15,15,Gonocephalum bilineatum,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Blaptinae|Opatrini|Opatrina|Gonocephalum|Gonocephalum bilineatum,BestMatch,9.41215,Exact,0,Gonocephalum,"Gonocephalum Solier, 1834",Gonocephalum,KVC9L,"Gonocephalum Solier, 1834",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Blaptinae|Opatrini|Opatrina|Gonocephalum,
Gryllodes,higher_taxon,genus,path_depth,1,15,15,Gryllodes sigillatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Ensifera|Gryllidea|Grylloidea|Gryllidae|Gryllinae|Gryllini|Brachytrupina|Gryllodes|Gryllodes sigillatus,BestMatch,9.41215,Exact,0,Gryllodes,"Gryllodes Saussure, 1874",Gryllodes,8NQ27,"Gryllodes Saussure, 1874",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Ensifera|Gryllidea|Grylloidea|Gryllidae|Gryllinae|Gryllini|Brachytrupina|Gryllodes,
Gryllus,higher_taxon,genus,path_depth,1,15,16,Gryllus bimaculatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Ensifera|Gryllidea|Grylloidea|Gryllidae|Gryllinae|Gryllini|Gryllina|Gryllus|Gryllus|Gryllus bimaculatus,BestMatch,9.41215,Exact,0,Gryllus,"Gryllus Linnaeus, 1758",Gryllus,8NQ2B,"Gryllus Linnaeus, 1758",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Orthoptera|Ensifera|Gryllidea|Grylloidea|Gryllidae|Gryllinae|Gryllini|Gryllina|Gryllus,
Guloninae,higher_taxon,subfamily,suffix,2,15,15,Martes flavigula,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Mustelidae|Guloninae|Martes|Martes flavigula,BestMatch,9.41215,Exact,0,Guloninae,"Guloninae Gray, 1825",Guloninae,JMN,"Guloninae Gray, 1825",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Caniformia|Mustelidae|Guloninae,
Heliomantis,higher_taxon,genus,path_depth,1,15,15,Heliomantis elegans,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Hymenopodidae|Hymenopodinae|Anaxarchini|Heliomantis|Heliomantis elegans,BestMatch,9.41215,Exact,0,Heliomantis,"Heliomantis Giglio-Tos, 1915",Heliomantis,8NSFB,"Heliomantis Giglio-Tos, 1915",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Hymenopodidae|Hymenopodinae|Anaxarchini|Heliomantis,
Hemicrepidius,higher_taxon,genus,path_depth,1,15,15,Hemicrepidius memnonius,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Dendrometrinae|Dendrometrini|Hemicrepidiina|Hemicrepidius|Hemicrepidius memnonius,BestMatch,9.41215,Exact,0,Hemicrepidius,"Hemicrepidius Germar, 1839",Hemicrepidius,DDPHZ,"Hemicrepidius Germar, 1839",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Dendrometrinae|Dendrometrini|Hemicrepidiina|Hemicrepidius,
Hemithysocerini,higher_taxon,tribe,suffix,1,15,15,Hemithyrsocera palliata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Blattodea|Blaberoidea|Blattellidae|Hemithysocerini|Hemithyrsocera|Hemithyrsocera palliata,BestMatch,9.41145,Exact,0,Hemithysocerini,"Hemithysocerini Evangelista in Evangelista et al., 2020",Hemithysocerini,1260747,"Hemithysocerini Evangelista in Evangelista et al., 2020",false,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Blattodea|Blaberoidea|Blattellidae|Hemithysocerini,
Herpestinae,higher_taxon,subfamily,suffix,3,15,15,Urva edwardsii,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Herpestidae|Herpestinae|Urva|Urva edwardsii,BestMatch,9.41215,Exact,0,Herpestinae,"Herpestinae Bonaparte, 1845",Herpestinae,JNL,"Herpestinae Bonaparte, 1845",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Herpestidae|Herpestinae,
Herpetoreas,higher_taxon,genus,path_depth,1,15,15,Herpetoreas platyceps,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Natricinae|Herpetoreas|Herpetoreas platyceps,BestMatch,9.41215,Exact,0,Herpetoreas,Herpetoreas,Herpetoreas,4VX7,Herpetoreas,false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Serpentes|Alethinophidia|Colubridae|Natricinae|Herpetoreas,
Heterochaetula,higher_taxon,genus,path_depth,1,15,15,Heterochaetula tricolor,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Toxoderidae|Oxyothespinae|Heterochaetulini|Heterochaetula|Heterochaetula tricolor,BestMatch,9.41215,Exact,0,Heterochaetula,"Heterochaetula Wood-Mason, 1889",Heterochaetula,8NSHX,"Heterochaetula Wood-Mason, 1889",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Mantodea|Eumantodea|Schizomantodea|Artimantodea|Cernomantodea|Toxoderidae|Oxyothespinae|Heterochaetulini|Heterochaetula,
Heteronychus,higher_taxon,genus,path_depth,1,15,16,Heteronychus arator,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Pentodontini|Pentodontina|Heteronychus|Heteronychus|Heteronychus arator,BestMatch,9.41215,Exact,0,Heteronychus,"Heteronychus Dejean, 1833",Heteronychus,62V4V,"Heteronychus Dejean, 1833",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Pentodontini|Pentodontina|Heteronychus,
Heterorrhina,higher_taxon,genus,path_depth,1,15,15,Heterorrhina elegans,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Coleoptera|Polyphaga|Scarabaeiformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Goliathini|Coryphocerina|Heterorrhina|Heterorrhina elegans,BestMatch,9.41180,Exact,0,Heterorrhina,"Heterorrhina Schoch, 1894",Heterorrhina,4WQN|7577|4WQN,"Ptychodesthes Kraatz, 1883",true,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Cetoniinae|Goliathini|Rhomborhinina|Ptychodesthes,
