taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Pitcairnia_flammea_var_glabrior_LbSm,,Pitcairnia_flammea_var_glabrior_LbSm,Bromeliaceae,,,Pitcairnia flammea var glabrior LbSm,,,,BR-0-U-2001GR00086,,,,,Pitcairnia flammea var glabrior LbSm,,,,,,,,,
Pittosporum_tobira_Thunb_W_tAiton,,Pittosporum_tobira_Thunb_W_tAiton,Pittosporaceae,,,Pittosporum tobira Thunb W tAiton,,,,XX-0-STGAL-14851,,,,,Pittosporum tobira Thunb W tAiton,,,,,,,,,
Ipomoea_muricata_L_Jacq,,Ipomoea_muricata_L_Jacq,Convolvulaceae,,,Ipomoea muricata L Jacq,,,,XX-0-FRIBG-20120200,,,,,Ipomoea muricata L Jacq,,,,,,,,,
Verbena_litoralis_Kunth,,Verbena_litoralis_Kunth,Verbenaceae,,,Verbena litoralis Kunth,,,,XX-0-NEU-20200680,,,,,Verbena litoralis Kunth,,,,,,,,,
Pseuderanthemum_alatum_Nees_Radlk,,Pseuderanthemum_alatum_Nees_Radlk,Acanthaceae,,,Pseuderanthemum alatum Nees Radlk,,,,xx-0-DR-001700,,,,,Pseuderanthemum alatum Nees Radlk,,,,,,,,,
Tradescantia_spathacea_Sw,,Tradescantia_spathacea_Sw,Commelinaceae,,,Tradescantia spathacea Sw,,,,XX-0-STUTZ-002503,,,,,Tradescantia spathacea Sw,,,,,,,,,
Xanthosoma_sagittifolium_L_Schott,,Xanthosoma_sagittifolium_L_Schott,Araceae,,,Xanthosoma sagittifolium L Schott,,,,XX-0-NEU-19500046,,,,,Xanthosoma sagittifolium L Schott,,,,,,,,,
Zamia_furfuracea_Aiton,,Zamia_furfuracea_Aiton,Zamiaceae,,,Zamia furfuracea Aiton,,,,XX-0-NEU-19500047,,,,,Zamia furfuracea Aiton,,,,,,,,,
Oryza_sativa_L,,Oryza_sativa_L,Poaceae,,,Oryza sativa L,,,,XX-0-NEU-19500048,,,,,Oryza sativa L,,,,,,,,,
Basella_alba_L,,Basella_alba_L,Basellaceae,,,Basella alba L,,,,XX-0-NEU-19500049,,,,,Basella alba L,,,,,,,,,
Tamarindus_indica_L,,Tamarindus_indica_L,Fabaceae,,,Tamarindus indica L,,,,XX-0-NEU-19500050,,,,,Tamarindus indica L,,,,,,,,,
Schefflera_arboricola_Hayata_Merr,,Schefflera_arboricola_Hayata_Merr,Araliaceae,,,Schefflera arboricola Hayata Merr,,,,XX-0-NEU-19500051,,,,,Schefflera arboricola Hayata Merr,,,,,,,,,
Tetrastigma_voinierianum_Baltet_Gagnep,,Tetrastigma_voinierianum_Baltet_Gagnep,Vitaceae,,,Tetrastigma voinierianum Baltet Gagnep,,,,XX-0-NEU-20190135,,,,,Tetrastigma voinierianum Baltet Gagnep,,,,,,,,,
Elettaria_cardamomum_L_Maton,,Elettaria_cardamomum_L_Maton,Zingiberaceae,,,Elettaria cardamomum L Maton,,,,XX-0-NEU-19500052,,,,,Elettaria cardamomum L Maton,,,,,,,,,
Zingiber_officinale_Roscoe,,Zingiber_officinale_Roscoe,Zingiberaceae,,,Zingiber officinale Roscoe,,,,XX-0-NEU-19500053,,,,,Zingiber officinale Roscoe,,,,,,,,,
Curcuma_longa_L,,Curcuma_longa_L,Zingiberaceae,,,Curcuma longa L,,,,XX-0-NEU-20190136,,,,,Curcuma longa L,,,,,,,,,
Oncidium_sphacelatum_LindL,,Oncidium_sphacelatum_LindL,Orchidaceae,,,Oncidium sphacelatum LindL,,,,XX-0-NEU-20190137,,,,,Oncidium sphacelatum LindL,,,,,,,,,
Dendrobium_moschatum_Buch_Ham_Sw,,Dendrobium_moschatum_Buch_Ham_Sw,Orchidaceae,,,Dendrobium moschatum Buch Ham Sw,,,,XX-0-NEU-20190138,,,,,Dendrobium moschatum Buch Ham Sw,,,,,,,,,
Coelogyne_flaccida_LindL,,Coelogyne_flaccida_LindL,Orchidaceae,,,Coelogyne flaccida LindL,,,,XX-0-NEU-20190139,,,,,Coelogyne flaccida LindL,,,,,,,,,
Dendrobium_nobile_LindL,,Dendrobium_nobile_LindL,Orchidaceae,,,Dendrobium nobile LindL,,,,XX-0-NEU-20190140,,,,,Dendrobium nobile LindL,,,,,,,,,
Eria_hyacinthoides_Blume_LindL,,Eria_hyacinthoides_Blume_LindL,Orchidaceae,,,Eria hyacinthoides Blume LindL,,,,XX-0-NEU-20190141,,,,,Eria hyacinthoides Blume LindL,,,,,,,,,
Hibiscus_heterophyllus_Vent,,Hibiscus_heterophyllus_Vent,Malvaceae,,,Hibiscus heterophyllus Vent,,,,XX-0-NEU-20200020,,,,,Hibiscus heterophyllus Vent,,,,,,,,,
Hibiscus_boryanus_DC,,Hibiscus_boryanus_DC,Malvaceae,,,Hibiscus boryanus DC,,,,XX-0-NEU-20210001,,,,,Hibiscus boryanus DC,,,,,,,,,
Hedychium_coccineum_Buch_Ham,,Hedychium_coccineum_Buch_Ham,Zingiberaceae,,,Hedychium coccineum Buch Ham,,,,xx-0-DR-004737,,,,,Hedychium coccineum Buch Ham,,,,,,,,,
Hardenbergia_violacea_Schneev_Stearn,,Hardenbergia_violacea_Schneev_Stearn,Fabaceae,,,Hardenbergia violacea Schneev Stearn,,,,XX-0-NEU-20200021,,,,,Hardenbergia violacea Schneev Stearn,,,,,,,,,
Heliotropium_L,,Heliotropium_L,Boraginaceae,,,Heliotropium L,,,,XX-0-NEU-20200019,,,,,Heliotropium L,,,,,,,,,
Hypoestes_phyllostachya_Baker,,Hypoestes_phyllostachya_Baker,Acanthaceae,,,Hypoestes phyllostachya Baker,,,,XX-0-FRIBG-19970621,,,,,Hypoestes phyllostachya Baker,,,,,,,,,
Dianella_tasmanica_Hook_f,,Dianella_tasmanica_Hook_f,Asphodelaceae,,,Dianella tasmanica Hook f,,,,XX-0-NEU-19590604,,,,,Dianella tasmanica Hook f,,,,,,,,,
Coleus_aromaticus_Munro_ex_Benth,,Coleus_aromaticus_Munro_ex_Benth,Lamiaceae,,,Coleus aromaticus Munro ex Benth,,,,MG-0-NEU-19960846,,,,,Coleus aromaticus Munro ex Benth,,,,,,,,,
Cymbopogon_citratus_DC_Stapf,,Cymbopogon_citratus_DC_Stapf,Poaceae,,,Cymbopogon citratus DC Stapf,,,,XX-0-NEU-20190144,,,,,Cymbopogon citratus DC Stapf,,,,,,,,,
Ficus_virens_Aiton,,Ficus_virens_Aiton,Moraceae,,,Ficus virens Aiton,,,,XX-0-NEU-20200685,,,,,Ficus virens Aiton,,,,,,,,,
Vanilla_MilL,,Vanilla_MilL,Orchidaceae,,,Vanilla MilL,,,,XX-0-NEU-19500054,,,,,Vanilla MilL,,,,,,,,,
Episcia_dianthiflora_H_E_Moore_and_R_G_Wilson,,Episcia_dianthiflora_H_E_Moore_and_R_G_Wilson,Gesneriaceae,,,Episcia dianthiflora H E Moore and R G Wilson,,,,XX-0-NEU-20110037,,,,,Episcia dianthiflora H E Moore and R G Wilson,,,,,,,,,
Pittosporum_tobira_Thunb_W_tAiton,,Pittosporum_tobira_Thunb_W_tAiton,Pittosporaceae,,,Pittosporum tobira Thunb W tAiton,,,,XX-0-NEU-19970317,,,,,Pittosporum tobira Thunb W tAiton,,,,,,,,,
Colocasia_esculenta_L_Schott,,Colocasia_esculenta_L_Schott,Araceae,,,Colocasia esculenta L Schott,,,,XX-0-NEU-19500055,,,,,Colocasia esculenta L Schott,,,,,,,,,
Ficus_sycomorus_L,,Ficus_sycomorus_L,Moraceae,,,Ficus sycomorus L,,,,XX-0-NEU-19500056,,,,,Ficus sycomorus L,,,,,,,,,
Phyla_scaberrima_Pers_Moldenke,,Phyla_scaberrima_Pers_Moldenke,Verbenaceae,,,Phyla scaberrima Pers Moldenke,,,,XX-0-FRIBG-20070408,,,,,Phyla scaberrima Pers Moldenke,,,,,,,,,
Tradescantia_cerinthoides_Kunth,,Tradescantia_cerinthoides_Kunth,Commelinaceae,,,Tradescantia cerinthoides Kunth,,,,XX-0-NEU-20190146,,,,,Tradescantia cerinthoides Kunth,,,,,,,,,
Ruellia_squarrosa_Fenzl,,Ruellia_squarrosa_Fenzl,Acanthaceae,,,Ruellia squarrosa Fenzl,,,,XX-0-NEU-19500057,,,,,Ruellia squarrosa Fenzl,,,,,,,,,
Amorphophallus_konjac_K_Koch,,Amorphophallus_konjac_K_Koch,Araceae,,,Amorphophallus konjac K Koch,,,,XX-0-NEU-20200688,,,,,Amorphophallus konjac K Koch,,,,,,,,,
Trochetiopsis_ebenus_Cronk,,Trochetiopsis_ebenus_Cronk,Malvaceae,,,Trochetiopsis ebenus Cronk,,,,XX-0-NEU-20200687,,,,,Trochetiopsis ebenus Cronk,,,,,,,,,
Vitex_agnus_castus_L,,Vitex_agnus_castus_L,Lamiaceae,,,Vitex agnus castus L,,,,XX-0-NEU-20200689,,,,,Vitex agnus castus L,,,,,,,,,
Coriaria_myrtifolia_L,,Coriaria_myrtifolia_L,Coriariaceae,,,Coriaria myrtifolia L,,,,XX-0-NEU-20200690,,,,,Coriaria myrtifolia L,,,,,,,,,
Chlorophytum_comosum_Thunb_Jacques,,Chlorophytum_comosum_Thunb_Jacques,Asparagaceae,,,Chlorophytum comosum Thunb Jacques,,,,XX-0-NEU-19500058,,,,,Chlorophytum comosum Thunb Jacques,,,,,,,,,
Tradescantia_zebrina_Bosse,,Tradescantia_zebrina_Bosse,Commelinaceae,,,Tradescantia zebrina Bosse,,,,XX-0-NEU-19500060,,,,,Tradescantia zebrina Bosse,,,,,,,,,
Agave_sisalana_Perrine,,Agave_sisalana_Perrine,Asparagaceae,,,Agave sisalana Perrine,,,,MX-0-NEU-19500061,,,,,Agave sisalana Perrine,,,,,,,,,
Cochliostema_odoratissimum_Lem,,Cochliostema_odoratissimum_Lem,Commelinaceae,,,Cochliostema odoratissimum Lem,,,,XX-0-NEU-19500062,,,,,Cochliostema odoratissimum Lem,,,,,,,,,
Ficus_obtusifolia_Kunth,,Ficus_obtusifolia_Kunth,Moraceae,,,Ficus obtusifolia Kunth,,,,XX-0-NEU-19500063,,,,,Ficus obtusifolia Kunth,,,,,,,,,
Persea_americana_MilL,,Persea_americana_MilL,Lauraceae,,,Persea americana MilL,,,,XX-0-NEU-19500065,,,,,Persea americana MilL,,,,,,,,,
Saccharum_officinarum_L,,Saccharum_officinarum_L,Poaceae,,,Saccharum officinarum L,,,,XX-0-NEU-19500066,,,,,Saccharum officinarum L,,,,,,,,,
Tillandsia_cyanea_K_Koch,,Tillandsia_cyanea_K_Koch,Bromeliaceae,,,Tillandsia cyanea K Koch,,,,XX-0-NEU-19500067,,,,,Tillandsia cyanea K Koch,,,,,,,,,
Pimenta_dioica_L_Merr,,Pimenta_dioica_L_Merr,Myrtaceae,,,Pimenta dioica L Merr,,,,XX-0-NEU-19500068,,,,,Pimenta dioica L Merr,,,,,,,,,
Musa_mannii_H_WendL,,Musa_mannii_H_WendL,Musaceae,,,Musa mannii H WendL,,,,XX-0-NEU-19940051,,,,,Musa mannii H WendL,,,,,,,,,
Duranta_repens_L,,Duranta_repens_L,Verbenaceae,,,Duranta repens L,,,,MG-0-NEU-19940877,,,,,Duranta repens L,,,,,,,,,
Grevillea_robusta_R_Br,,Grevillea_robusta_R_Br,Proteaceae,,,Grevillea robusta R Br,,,,XX-0-NEU-19970019,,,,,Grevillea robusta R Br,,,,,,,,,
Canella_winterana_L_Gaertn,,Canella_winterana_L_Gaertn,Canellaceae,,,Canella winterana L Gaertn,,,,XX-0-NEU-19500069,,,,,Canella winterana L Gaertn,,,,,,,,,
Hedychium_garderianum_WalL,,Hedychium_garderianum_WalL,Zingiberaceae,,,Hedychium garderianum WalL,,,,XX-0-NEU-19941153,,,,,Hedychium garderianum WalL,,,,,,,,,
Melia_azedarach_L,,Melia_azedarach_L,Meliaceae,,,Melia azedarach L,,,,XX-0-NEU-19970322,,,,,Melia azedarach L,,,,,,,,,
Piper_nigrum_L,,Piper_nigrum_L,Piperaceae,,,Piper nigrum L,,,,XX-0-NEU-19500070,,,,,Piper nigrum L,,,,,,,,,
Peperomia_maculosa_L_Hook,,Peperomia_maculosa_L_Hook,Piperaceae,,,Peperomia maculosa L Hook,,,,XX-0-NEU-19500071,,,,,Peperomia maculosa L Hook,,,,,,,,,
Musa_acuminata_Colla,,Musa_acuminata_Colla,Musaceae,,,Musa acuminata Colla,,,,XX-0-NEU-19500072,,,,,Musa acuminata Colla,,,,,,,,,
Tectaria_pedata_Desv_R_mTryon_and_A_fTryon,,Tectaria_pedata_Desv_R_mTryon_and_A_fTryon,Tectariaceae,,,Tectaria pedata Desv R mTryon and A fTryon,,,,XX-0-NEU-19500073,,,,,Tectaria pedata Desv R mTryon and A fTryon,,,,,,,,,
Peperomia_argyreia_Miq_e_Morren,,Peperomia_argyreia_Miq_e_Morren,Piperaceae,,,Peperomia argyreia Miq e Morren,,,,XX-0-NEU-20190150,,,,,Peperomia argyreia Miq e Morren,,,,,,,,,
Cinnamomum_burmanni_Nees_and_tNees_Blume,,Cinnamomum_burmanni_Nees_and_tNees_Blume,Lauraceae,,,Cinnamomum burmanni Nees and tNees Blume,,,,XX-0-NEU-19500074,,,,,Cinnamomum burmanni Nees and tNees Blume,,,,,,,,,
Pogostemon_cablin_Blanco_Benth,,Pogostemon_cablin_Blanco_Benth,Lamiaceae,,,Pogostemon cablin Blanco Benth,,,,XX-0-NEU-19500075,,,,,Pogostemon cablin Blanco Benth,,,,,,,,,
Crinum_asiaticum_L,,Crinum_asiaticum_L,Amaryllidaceae,,,Crinum asiaticum L,,,,JP-0-NE-19910358,,,,,Crinum asiaticum L,,,,,,,,,
Rotheca_myricoides_Hochst_Steane_and_Mabb,,Rotheca_myricoides_Hochst_Steane_and_Mabb,Lamiaceae,,,Rotheca myricoides Hochst Steane and Mabb,,,,XX-0-NEU-19500076,,,,,Rotheca myricoides Hochst Steane and Mabb,,,,,,,,,
Citrus_sinensis_L_Osbeck,,Citrus_sinensis_L_Osbeck,Rutaceae,,,Citrus sinensis L Osbeck,,,,XX-0-NEU-19500077,,,,,Citrus sinensis L Osbeck,,,,,,,,,
Cyrtomium_falcatum_L_f_CPresl,,Cyrtomium_falcatum_L_f_CPresl,Dryopteridaceae,,,Cyrtomium falcatum L f CPresl,,,,XX-0-NEU-19500079,,,,,Cyrtomium falcatum L f CPresl,,,,,,,,,
Salvinia_Seg,,Salvinia_Seg,Salviniaceae,,,Salvinia Seg,,,,XX-0-NEU-20200693,,,,,Salvinia Seg,,,,,,,,,
Pilea_cadierei_Gagnep_and_Guillaumin,,Pilea_cadierei_Gagnep_and_Guillaumin,Urticaceae,,,Pilea cadierei Gagnep and Guillaumin,,,,XX-0-NEU-20190151,,,,,Pilea cadierei Gagnep and Guillaumin,,,,,,,,,
Tradescantia_pallida_Rose_D_R_Hunt_Purpurea,,Tradescantia_pallida_Rose_D_R_Hunt_Purpurea,Commelinaceae,,,Tradescantia pallida Rose D R Hunt Purpurea,,,,XX-0-NEU-19500080,,,,,Tradescantia pallida Rose D R Hunt Purpurea,,,,,,,,,
Gibasis_geniculata_Jacq_Rohweder,,Gibasis_geniculata_Jacq_Rohweder,Commelinaceae,,,Gibasis geniculata Jacq Rohweder,,,,XX-0-FRIBG-19960514,,,,,Gibasis geniculata Jacq Rohweder,,,,,,,,,
Firmiana_simplex_L_W_Wight,,Firmiana_simplex_L_W_Wight,Malvaceae,,,Firmiana simplex L W Wight,,,,XX-0-NE-19940079,,,,,Firmiana simplex L W Wight,,,,,,,,,
Streptocarpus_saxorum_EngL,,Streptocarpus_saxorum_EngL,Gesneriaceae,,,Streptocarpus saxorum EngL,,,,XX-0-NEU-19500081,,,,,Streptocarpus saxorum EngL,,,,,,,,,
Streptocarpus_caulescens_Vatke,,Streptocarpus_caulescens_Vatke,Gesneriaceae,,,Streptocarpus caulescens Vatke,,,,XX-0-NEU-19500082,,,,,Streptocarpus caulescens Vatke,,,,,,,,,
Musella_lasiocarpa_Franch_CY_Wu,,Musella_lasiocarpa_Franch_CY_Wu,Musaceae,,,Musella lasiocarpa Franch CY Wu,,,,XX-0-NEU-19500083,,,,,Musella lasiocarpa Franch CY Wu,,,,,,,,,
Piper_sarmentosum_Roxb,,Piper_sarmentosum_Roxb,Piperaceae,,,Piper sarmentosum Roxb,,,,XX-0-NEU-19500084,,,,,Piper sarmentosum Roxb,,,,,,,,,
Piper_methysticum_G_Forst,,Piper_methysticum_G_Forst,Piperaceae,,,Piper methysticum G Forst,,,,XX-0-NEU-19500085,,,,,Piper methysticum G Forst,,,,,,,,,
Illicium_anisatum_L,,Illicium_anisatum_L,Schisandraceae,,,Illicium anisatum L,,,,XX-0-NEU-20200694,,,,,Illicium anisatum L,,,,,,,,,
Dracaena_draco_L_L,,Dracaena_draco_L_L,Asparagaceae,,,Dracaena draco L L,,,,XX-0-NEU-19500086,,,,,Dracaena draco L L,,,,,,,,,
Canarina_canariensis_L_Vatke,,Canarina_canariensis_L_Vatke,Campanulaceae,,,Canarina canariensis L Vatke,,,,XX-0-NEU-19500087,,,,,Canarina canariensis L Vatke,,,,,,,,,
Ficus_binnendijkii_Miq,,Ficus_binnendijkii_Miq,Moraceae,,,Ficus binnendijkii Miq,,,,XX-0-NEU-19500088,,,,,Ficus binnendijkii Miq,,,,,,,,,
Ficus_benjamina_L,,Ficus_benjamina_L,Moraceae,,,Ficus benjamina L,,,,XX-0-NEU-19500089,,,,,Ficus benjamina L,,,,,,,,,
Dendrobium_pierardii_Roxb,,Dendrobium_pierardii_Roxb,Orchidaceae,,,Dendrobium pierardii Roxb,,,,XX-0-NEU-20190153,,,,,Dendrobium pierardii Roxb,,,,,,,,,
Maxillariella_tenuifolia_LindL_mA_Blanco_and_Carnevali,,Maxillariella_tenuifolia_LindL_mA_Blanco_and_Carnevali,Orchidaceae,,,Maxillariella tenuifolia LindL mA Blanco and Carnevali,,,,XX-0-NEU-20190154,,,,,Maxillariella tenuifolia LindL mA Blanco and Carnevali,,,,,,,,,
Dendrobium_plicatile_LindL,,Dendrobium_plicatile_LindL,Orchidaceae,,,Dendrobium plicatile LindL,,,,XX-0-NEU-20190156,,,,,Dendrobium plicatile LindL,,,,,,,,,
Phalaenopsis_luddemanniana_Rchb,,Phalaenopsis_luddemanniana_Rchb,Orchidaceae,,,Phalaenopsis luddemanniana Rchb,,,,XX-0-NEU-20190157,,,,,Phalaenopsis luddemanniana Rchb,,,,,,,,,
Dendrobium_speciosum_Sm,,Dendrobium_speciosum_Sm,Orchidaceae,,,Dendrobium speciosum Sm,,,,XX-0-NEU-20190158,,,,,Dendrobium speciosum Sm,,,,,,,,,
Coelogyne_cristata_LindL,,Coelogyne_cristata_LindL,Orchidaceae,,,Coelogyne cristata LindL,,,,XX-0-NEU-20190159,,,,,Coelogyne cristata LindL,,,,,,,,,
Octomeria_grandiflora_LindL,,Octomeria_grandiflora_LindL,Orchidaceae,,,Octomeria grandiflora LindL,,,,XX-0-NEU-20190161,,,,,Octomeria grandiflora LindL,,,,,,,,,
Cuitlauzina_pulchella_LindL_Dressler_and_N_H_Williams,,Cuitlauzina_pulchella_LindL_Dressler_and_N_H_Williams,Orchidaceae,,,Cuitlauzina pulchella LindL Dressler and N H Williams,,,,XX-0-NEU-20190162,,,,,Cuitlauzina pulchella LindL Dressler and N H Williams,,,,,,,,,
Arachis_hypogaea_L,,Arachis_hypogaea_L,Fabaceae,,,Arachis hypogaea L,,,,XX-0-NEU-20190163,,,,,Arachis hypogaea L,,,,,,,,,
Ipomoea_batatas_L_Lam,,Ipomoea_batatas_L_Lam,Convolvulaceae,,,Ipomoea batatas L Lam,,,,XX-0-NEU-19500091,,,,,Ipomoea batatas L Lam,,,,,,,,,
Cucumis_metuliferus_Naudin,,Cucumis_metuliferus_Naudin,Cucurbitaceae,,,Cucumis metuliferus Naudin,,,,XX-0-NEU-20200415,,,,,Cucumis metuliferus Naudin,,,,,,,,,
Canna_indica_L,,Canna_indica_L,Cannaceae,,,Canna indica L,,,,XX-0-STGAL-21452,,,,,Canna indica L,,,,,,,,,
Passiflora_edulis_Sims,,Passiflora_edulis_Sims,Passifloraceae,,,Passiflora edulis Sims,,,,XX-0-NEU-20200697,,,,,Passiflora edulis Sims,,,,,,,,,
Passiflora_ligularis_Juss,,Passiflora_ligularis_Juss,Passifloraceae,,,Passiflora ligularis Juss,,,,XX-0-NEU-20200698,,,,,Passiflora ligularis Juss,,,,,,,,,
Passiflora_quadrangularis_L,,Passiflora_quadrangularis_L,Passifloraceae,,,Passiflora quadrangularis L,,,,XX-0-NEU-20200699,,,,,Passiflora quadrangularis L,,,,,,,,,
Passiflora_mollissima_LH_Bailey,,Passiflora_mollissima_LH_Bailey,Passifloraceae,,,Passiflora mollissima LH Bailey,,,,XX-0-NEU-20200701,,,,,Passiflora mollissima LH Bailey,,,,,,,,,
Annona_muricata_L,,Annona_muricata_L,Annonaceae,,,Annona muricata L,,,,XX-0-STGAL-15279,,,,,Annona muricata L,,,,,,,,,
Carica_papaya_L,,Carica_papaya_L,Caricaceae,,,Carica papaya L,,,,XX-0-STGAL-19954,,,,,Carica papaya L,,,,,,,,,
Passiflora_helleri_in_Hb_G,,Passiflora_helleri_in_Hb_G,Passifloraceae,,,Passiflora helleri in Hb G,,,,XX-0-STGAL-17924,,,,,Passiflora helleri in Hb G,,,,,,,,,
Passiflora_suberosa_L,,Passiflora_suberosa_L,Passifloraceae,,,Passiflora suberosa L,,,,XX-0-STGAL-94/1977,,,,,Passiflora suberosa L,,,,,,,,,
Brunfelsia_uniflora_Pohl_D_Don,,Brunfelsia_uniflora_Pohl_D_Don,Solanaceae,,,Brunfelsia uniflora Pohl D Don,,,,XX-0-STGAL-22545,,,,,Brunfelsia uniflora Pohl D Don,,,,,,,,,
Dianella_caerulea_Sims,,Dianella_caerulea_Sims,Asphodelaceae,,,Dianella caerulea Sims,,,,XX-0-STGAL-22830,,,,,Dianella caerulea Sims,,,,,,,,,
Gaura_lindheimeri_Engelm_and_A_Gray,,Gaura_lindheimeri_Engelm_and_A_Gray,Onagraceae,,,Gaura lindheimeri Engelm and A Gray,,,,XX-0-STGAL-27/1991,,,,,Gaura lindheimeri Engelm and A Gray,,,,,,,,,
Passiflora_adenopoda_DC,,Passiflora_adenopoda_DC,Passifloraceae,,,Passiflora adenopoda DC,,,,XX-0-NEU-20190165,,,,,Passiflora adenopoda DC,,,,,,,,,
Capsicum_annuum_L_Bonnet_dEveque,,Capsicum_annuum_L_Bonnet_dEveque,Solanaceae,,,Capsicum annuum L Bonnet dEveque,,,,XX-0-NEU-19500093,,,,,Capsicum annuum L Bonnet dEveque,,,,,,,,,
Passiflora_coriacea_Juss,,Passiflora_coriacea_Juss,Passifloraceae,,,Passiflora coriacea Juss,,,,XX-0-STGAL-16317,,,,,Passiflora coriacea Juss,,,,,,,,,
Canna_tuerckheimii_KraenzL,,Canna_tuerckheimii_KraenzL,Cannaceae,,,Canna tuerckheimii KraenzL,,,,EC-0-U-1980GR00287,,,,,Canna tuerckheimii KraenzL,,,,,,,,,
Daubenya_marginata_Kunth_J_CManning_and_A_mvan_der_Merwe,,Daubenya_marginata_Kunth_J_CManning_and_A_mvan_der_Merwe,Asparagaceae,,,Daubenya marginata Kunth J CManning and A mvan der Merwe,,,,XX-0-STUTZ-014844,,,,,Daubenya marginata Kunth J CManning and A mvan der Merwe,,,,,,,,,
Palisota_barteri_Hook,,Palisota_barteri_Hook,Commelinaceae,,,Palisota barteri Hook,,,,XX-0-STUTZ-003378,,,,,Palisota barteri Hook,,,,,,,,,
Aneilema_aequinoctiale_pBeauv_Kunth,,Aneilema_aequinoctiale_pBeauv_Kunth,Commelinaceae,,,Aneilema aequinoctiale pBeauv Kunth,,,,XX-0-STUTZ-006871,,,,,Aneilema aequinoctiale pBeauv Kunth,,,,,,,,,
Chlorophytum_macrophyllum_A_Rich_Asch,,Chlorophytum_macrophyllum_A_Rich_Asch,Asparagaceae,,,Chlorophytum macrophyllum A Rich Asch,,,,XX-0-DUSS-1313,,,,,Chlorophytum macrophyllum A Rich Asch,,,,,,,,,
Mimosa_polycarpa_var_spegazzinii_Pirotta_Burkart,,Mimosa_polycarpa_var_spegazzinii_Pirotta_Burkart,Fabaceae,,,Mimosa polycarpa var spegazzinii Pirotta Burkart,,,,XX-0-STGAL-262/2004,,,,,Mimosa polycarpa var spegazzinii Pirotta Burkart,,,,,,,,,
Cyperus_papyrus_L,,Cyperus_papyrus_L,Cyperaceae,,,Cyperus papyrus L,,,,XX-0-NEU-19500094,,,,,Cyperus papyrus L,,,,,,,,,
Cyperus_alternifolius_L,,Cyperus_alternifolius_L,Cyperaceae,,,Cyperus alternifolius L,,,,XX-0-NEU-19500095,,,,,Cyperus alternifolius L,,,,,,,,,
Dianella_ensifolia_L_DC,,Dianella_ensifolia_L_DC,Xanthorrhoeaceae,,,Dianella ensifolia L DC,,,,XX-0-BRAUN-7122977,,,,,Dianella ensifolia L DC,,,,,,,,,
Bulbophyllum_bolsteri_Ames,,Bulbophyllum_bolsteri_Ames,Orchidaceae,,,Bulbophyllum bolsteri Ames,,,,XX-1-NEU-20200703,,,,,Bulbophyllum bolsteri Ames,,,,,,,,,
Bulbophyllum_Thouars,,Bulbophyllum_Thouars,Orchidaceae,,,Bulbophyllum Thouars,,,,XX-1-NEU-20200704,,,,,Bulbophyllum Thouars,,,,,,,,,
Bulbophyllum_calophyllum_LO_Williams,,Bulbophyllum_calophyllum_LO_Williams,Orchidaceae,,,Bulbophyllum calophyllum LO Williams,,,,XX-1-NEU-20200705,,,,,Bulbophyllum calophyllum LO Williams,,,,,,,,,
Bulbophyllum_catenulatum_KraenzL,,Bulbophyllum_catenulatum_KraenzL,Orchidaceae,,,Bulbophyllum catenulatum KraenzL,,,,XX-1-NEU-20200706,,,,,Bulbophyllum catenulatum KraenzL,,,,,,,,,
Bulbophyllum_Thouars,,Bulbophyllum_Thouars,Orchidaceae,,,Bulbophyllum Thouars,,,,XX-1-NEU-20200708,,,,,Bulbophyllum Thouars,,,,,,,,,
Bulbophyllum_erosipetalum_CSchweinf,,Bulbophyllum_erosipetalum_CSchweinf,Orchidaceae,,,Bulbophyllum erosipetalum CSchweinf,,,,XX-1-NEU-20200707,,,,,Bulbophyllum erosipetalum CSchweinf,,,,,,,,,
Coelogyne_chloroptera_Rchbf,,Coelogyne_chloroptera_Rchbf,Orchidaceae,,,Coelogyne chloroptera Rchbf,,,,XX-1-NEU-20200710,,,,,Coelogyne chloroptera Rchbf,,,,,,,,,
Dendrochilum_Blume,,Dendrochilum_Blume,Orchidaceae,,,Dendrochilum Blume,,,,XX-1-NEU-20200711,,,,,Dendrochilum Blume,,,,,,,,,
Coelogyne_rubrolanata_ElisGeorge_and_J_CGeorge,,Coelogyne_rubrolanata_ElisGeorge_and_J_CGeorge,Orchidaceae,,,Coelogyne rubrolanata ElisGeorge and J CGeorge,,,,XX-1-NEU-20200712,,,,,Coelogyne rubrolanata ElisGeorge and J CGeorge,,,,,,,,,
Dendrochilum_Blume,,Dendrochilum_Blume,Orchidaceae,,,Dendrochilum Blume,,,,XX-1-NEU-20200713,,,,,Dendrochilum Blume,,,,,,,,,
Oncidium_hastilabium_LindL,,Oncidium_hastilabium_LindL,Orchidaceae,,,Oncidium hastilabium LindL,,,,XX-1-NEU-20200716,,,,,Oncidium hastilabium LindL,,,,,,,,,
Liparis_Rich,,Liparis_Rich,Orchidaceae,,,Liparis Rich,,,,XX-1-NEU-20200715,,,,,Liparis Rich,,,,,,,,,
